"S","T","F","TM","CO","C",""
"2.4842393044936E-8","84484349.646664","1202258818.5092","169.78160390798","42.282320347819","113.35181168204",""
"2.5967779909067E-8","78462434.624636","1724528042.6566","78.198570704321","50.328390353269","128.84812561491",""
"4.0E-8","50000000","1459601676.4894","112.24192354703","32.354077532789","139.96907199215",""
"2.830516198083E-8","68145110.813602","2000000000","190.64734040654","51.031728631738","118.00468926377",""
"4.0E-8","62326053.14397","1572932629.8173","124.761233014","38.381504515875","114.18579619626",""
"3.0168633196796E-8","50000000","1023565256.329","150.86584977548","58.34515707361","112.38898070357",""
"3.9408080392549E-8","80921594.572147","1491054326.3017","141.48194650802","52.051603840311","120.68937902084",""
"2.8036175069687E-8","69261021.715576","1573342338.7583","144.82784328285","51.049750276269","126.58462037663",""
"3.2302550052156E-8","75381191.228538","1743102831.4984","149.03961339598","49.593560161394","104.53938796859",""
"3.362247941619E-8","57519775.392109","1945858006.696","118.77713178512","39.827262859047","133.96411852022",""
"2.3468780566233E-8","77920355.451674","2000000000","100.3877047839","43.863074199639","123.77157588844",""
"2.4022212071768E-8","88866888.768026","1667823200.4805","259.74469066293","39.980556982729","141.4206374183",""
"4.0E-8","75786113.760492","1652270583.7302","100.49076632346","49.83190540099","142.04318349194",""
"4.0E-8","83788220.094094","1625833576.6363","166.87418933496","52.154114730118","143.82363053359",""
"2.1571368778704E-8","85321914.865754","1181596613.0901","102.98476696871","65.016380604632","104.60898738406",""
"2.0045202637165E-8","61532286.288524","1266272627.7002","251.83331369516","62.45356006788","111.71596960523",""
"2.0E-8","57173855.048422","1693136087.9365","130.28356259921","53.41086313585","148.23739793237",""
"4.0E-8","78792304.47195","1720695893.0584","42.532700768114","57.660797437776","110.81312831907",""
"3.7504738198501E-8","50000000","1515020875.9202","193.1178519905","42.611863589563","102.25369519348",""
"3.3911603896063E-8","81137501.330192","1865267077.9212","187.75418438226","58.026105551334","120.46447993579",""
"2.0300100478061E-8","61527129.475277","1280192551.1844","123.54381661574","42.195981452895","130.54249328044",""
"3.7793010090287E-8","67965513.393733","1531815725.1315","127.82101520629","47.374602746043","110.56587763243",""
"3.1239642132021E-8","76431883.61863","1721592504.5416","148.44900039646","56.386219260737","138.05261016132",""
"3.5903130399907E-8","70401232.471931","1123964546.8165","211.11902852822","78.432666030577","117.65012666066",""
"2.0879515063793E-8","87168017.924847","899982190.47838","144.60012156945","66.075816357692","101.4565563383",""
"2.9002273320173E-8","67942489.755904","1383164198.3893","76.655211911055","45.184671756186","130.03402755649",""
"3.6786840702855E-8","76928262.721121","909669648.31453","209.98239756959","39.546076267829","108.48711634919",""
"2.8850144924714E-8","68627834.474871","2000000000","119.6296006632","60.197177223446","145.87761627574",""
"3.3079921612326E-8","63035376.918396","1773807019.3947","47.284038739289","51.521774579764","121.04488280391",""
"4.0E-8","65951623.379837","921171117.34568","178.46207998493","34.199898308638","125.34965088326",""
"2.6146493747915E-8","68833284.061389","1373775713.6776","139.34059688103","43.511764901534","111.07248900277",""
"2.3129870680363E-8","75173231.519657","1429974700.9606","140.32530793071","55.170244735641","143.56240457071",""
"2.6180884091085E-8","73933080.023649","2000000000","91.543960938295","46.147816761036","126.07923747057",""
"4.0E-8","86108227.075882","1670664034.6109","124.32768085937","74.42844270212","134.58501063289",""
"4.0E-8","54535705.90514","2000000000","67.109158314222","47.807787285898","110.25018942439",""
"3.4968073299107E-8","90949067.903629","1727680059.6674","172.15648605753","54.19850319999","109.66777426579",""
"3.0411954981805E-8","69207477.090032","1638771078.2793","133.03160104533","44.331189387903","106.91729210938",""
"3.0283126528624E-8","90208555.42717","1818542309.8731","206.54035229248","41.329205805597","108.53701049685",""
"4.0E-8","74052640.920672","1534117153.6871","106.96876971839","57.483146672369","120.17522761776",""
"3.513853901735E-8","66796488.039837","1047058383.7913","58.379096003356","52.702289541945","141.17654008623",""
"3.4211411286994E-8","60128037.429792","1965550912.3428","93.362553412213","51.467064649038","144.52122250301",""
"3.138606120798E-8","73102999.888462","1193153497.4711","129.67044803988","40.750297104836","113.80786858188",""
"3.2667531569485E-8","62213539.553095","1901915620.8286","192.56811907877","41.247712092627","102.38504712926",""
"4.0E-8","65339306.552429","1882310700.6121","219.99844501215","59.365267000725","136.17343752932",""
"3.2374803508372E-8","86802823.60431","1414001382.6424","74.391506762001","53.837996198792","118.0247446087",""
"2.6694783831453E-8","59791691.389884","1595614199.0129","187.31120170041","52.715310130745","125.59313903821",""
"2.2444333625326E-8","76031253.252457","1693154368.7652","248.72483864263","32.831504106658","145.17937378461",""
"3.4138274991162E-8","85424150.403434","1625739511.5715","152.64421033602","55.014170329626","124.40396782723",""
"3.4064820844482E-8","73087823.976816","1430208030.237","139.44488390343","46.644564423904","136.45217694621",""
"2.1758137944209E-8","73718235.904571","824182678.68408","100.87002199517","74.315963706016","103.27133987201",""
"3.3876648176748E-8","61843245.904879","1665129725.1434","183.70616180462","48.793647953448","129.55248836445",""
"2.6584984702681E-8","57538011.890165","1663878026.2655","157.13141876785","38.423486137658","122.86673724338",""
"2.5591083957477E-8","84521320.742652","1798357475.4527","169.55104193524","51.988102072726","124.75398154237",""
"2.2947063280159E-8","73438729.366726","1704600733.7262","151.82005652579","49.729178963012","117.45069849614",""
"3.0267441352132E-8","63449913.152142","1305220915.6324","155.77891409627","56.057109707942","144.84995042772",""
"2.5672441441898E-8","53139006.749713","1187846505.1098","98.387814167259","51.299818873589","141.1428729931",""
"3.2554030831358E-8","68792159.499918","1395144187.6501","221.08314759121","49.843202871456","137.43679087951",""
"3.3856964713208E-8","87178962.638019","639659279.72192","99.04603441789","54.960425434658","124.73370440159",""
"2.7329408511682E-8","68546618.854238","1129161169.0041","140.4669371327","54.550388392824","121.68288981291",""
"3.5943800715919E-8","79314405.026671","2000000000","139.28173568366","56.199225493782","125.09875087919",""
"2.8134855620088E-8","100000000","1212051837.635","293.7282179335","58.60516063518","118.93630266245",""
"2.847459896367E-8","84063227.379945","1271400431.3147","183.54998328279","48.193881639524","122.65829116517",""
"2.4416595405515E-8","73772835.680797","1411108917.7408","168.21583023572","41.132372396876","134.41249021432",""
"3.1162275733976E-8","86397783.116227","1255389849.7372","104.95591077777","40.648948692542","121.8114460951",""
"3.3708360491602E-8","60204107.148796","1845841516.5126","85.654107944114","53.750635220391","129.21186400321",""
"3.8242158520712E-8","75651803.534379","910880282.78043","246.51279085608","60.374973115852","125.56851150147",""
"2.938476118733E-8","62768948.150361","1366411315.7667","124.24761385182","59.701885813744","105.02009894961",""
"2.3780160315427E-8","73046776.436399","1709933115.9722","183.08117025956","58.540371889182","100.02436089463",""
"2.7296375486901E-8","73848838.028155","848968794.36594","145.35716736583","30.816598945109","117.98227148541",""
"2.6384269586384E-8","68451355.227659","1959991536.2512","178.76711323068","45.650283640053","141.65269817695",""
"2.7900659815454E-8","66708315.874453","1668163370.3424","232.53768691473","63.354178141384","117.27006875087",""
"2.4099002513517E-8","67399390.537086","1707897828.4057","171.69830304834","46.968821438322","128.04689129361",""
"2.6067841253239E-8","68680547.956299","1261414805.0291","106.51492235999","21.938095620807","104.37073458583",""
"2.0E-8","79781631.000972","1980147688.8789","133.11361864292","50.999221806124","119.87128993981",""
"3.4255498237452E-8","72325353.970267","2000000000","41.679226098692","64.404973576184","103.75831877832",""
"4.0E-8","70690153.130751","1532868987.9276","221.47259334651","54.936876934554","124.25852662631",""
"3.3253250686035E-8","85965561.212931","1750630799.1216","98.058034118828","63.863613039156","148.92878330274",""
"3.4077571129914E-8","96053753.312407","1516186064.954","114.15580559046","51.138769573345","133.09005891936",""
"2.7285090063114E-8","70586067.119052","1360987713.3852","131.45549540493","35.4793177287","113.94301629335",""
"2.4243676228383E-8","50000000","900474113.63334","191.29439624364","41.87975734629","117.24474376189",""
"2.4623250620838E-8","75303557.372159","1323366205.4522","107.05124860602","43.517470495501","100.99437223233",""
"3.2384446983073E-8","53522576.349568","1056502547.6445","236.53727063575","41.334382953417","119.48100468827",""
"3.0527086224974E-8","50000000","2000000000","89.597165409445","51.571687124357","116.81252539308",""
"2.0E-8","80189740.127489","964701190.81282","137.05099836778","38.817359303092","134.3063662959",""
"3.1525362907024E-8","74779340.980069","2000000000","149.50958853894","41.147277074666","148.39000290913",""
"2.9726321362199E-8","67383323.547493","1120029841.0951","75.457197527398","48.253201479363","127.42091532582",""
"3.3887466349046E-8","76666554.656506","1657201770.3789","60.673839914038","41.441739024164","124.16815459482",""
"2.4955813552405E-8","61201208.086918","1715606458.6845","71.377530562409","47.304582419591","141.22594095032",""
"2.0579130361278E-8","82515549.174116","964061855.62646","173.49032551915","47.250191811619","123.24342329175",""
"2.2328226286139E-8","80608477.85874","1756762274.9392","198.94033291175","40.552707255686","120.16125166795",""
"2.9929296636711E-8","77717448.953937","515128311.43619","165.28390280236","44.96033420771","105.388354286",""
"2.1705522199826E-8","94222197.029279","1231702045.8538","219.86481579164","60.308935753775","123.2182763321",""
"3.2840912857863E-8","83645079.693028","1562768726.6215","209.27231432968","49.567727554215","101.48040816531",""
"3.0194886679787E-8","78700516.17178","960423232.22182","212.3185678014","51.711215823236","149.82161126559",""
"3.4571682387525E-8","72973840.552812","1654735708.5271","168.17510294232","40.561244320366","143.00595481368",""
"2.2733479531173E-8","76332540.218335","1570816333.0416","205.3379746756","50.837510337155","114.67210261076",""
"2.973653944004E-8","81057214.555115","1308029905.8864","106.5981588596","53.50938497015","135.43595049292",""
"3.2700166469183E-8","96673635.410123","1562849034.7845","186.48498643383","55.399499288522","136.13223703494",""
"3.0359523038103E-8","66911597.270681","1575303830.543","103.62579762106","55.355568411522","102.17917793828",""
"2.9390161405231E-8","64950189.301822","1090392604.0819","167.34933941759","62.114995194094","118.71131505567",""
"2.2986319706042E-8","51849295.521259","2000000000","218.88054961264","59.248451491428","108.62284937439",""
"3.6363488437709E-8","63282614.484793","1074003097.2261","185.94771542457","67.219480234201","106.47249677602",""
"4.0E-8","70508960.614972","1701951811.3924","158.28554137048","50.438089405919","145.26693834327",""
"2.2161538213674E-8","63493511.674668","1334605914.9238","141.9146334504","53.613221472896","146.2946931408",""
"2.9609181764751E-8","65943735.293401","1047043036.9674","126.76201309023","39.022760927241","128.7225752016",""
"2.6565759235636E-8","70053660.495109","1739412387.1849","102.29837520774","53.343965025297","123.79018267894",""
"3.4674086602773E-8","83723047.705348","1875726801.1413","155.11445219627","43.086210444257","115.88861860369",""
"2.6228259411402E-8","80006082.326734","1845594432.9264","169.30623013982","52.329001392512","146.70483092752",""
"3.1909700657003E-8","77665931.945567","1503864126.5398","57.592135970625","47.920398133099","108.51262013831",""
"3.3453755839856E-8","75398549.619159","2000000000","89.611972870184","58.317818032133","108.22378788116",""
"2.8780850673321E-8","76843647.00528","1803534846.2451","176.86759740534","48.75990413547","109.32840186031",""
"3.4578067973194E-8","65781771.878215","1715123677.4753","188.19060394628","26.70482734117","117.31956147188",""
"2.6982889834302E-8","78570408.942635","1402833223.5409","251.14021223271","46.108838785035","144.88207441682",""
"2.0E-8","57636883.807745","1414970794.2078","89.15775609515","57.898612088258","106.96197249377",""
"4.0E-8","56948853.330738","918196021.01768","163.21378725697","51.908032665688","140.95091130133",""
"4.0E-8","63263855.640742","1944865266.5601","258.74450171187","49.566390351397","118.00075817102",""
"3.0640986388174E-8","60938179.242394","1642379622.3018","175.35114441046","60.13505749026","108.29135219768",""
"3.1177075490052E-8","50000000","848732311.01629","174.18373363484","55.288252478054","122.94925508281",""
"4.0E-8","70193349.329932","1438921012.6068","137.36528395477","46.746552409967","145.56193540337",""
"3.1536720930287E-8","73741647.243325","2000000000","140.93878300265","48.297243404881","123.38393887565",""
"3.1511776373344E-8","83258460.419383","2000000000","168.89188185995","63.716092438418","142.58507883891",""
"3.8657090436971E-8","79207424.308347","1291670262.4298","195.80632699051","57.151547372388","100.87277639299",""
"3.3966208219915E-8","63493044.035363","1306261514.8778","188.10302906412","59.227944153508","107.83027926177",""
"2.4236592962117E-8","86008372.298284","1853508969.4594","139.52032471379","59.490424862439","143.05593535581",""
"2.728070188603E-8","61733927.235397","1977542781.4328","137.71503193293","52.925487668342","117.77647931399",""
"4.0E-8","66121466.547232","973152140.75989","114.86680576554","49.743138846024","140.69604578037",""
"2.622126856827E-8","56875466.294661","1805067755.9179","207.16484542086","47.906332436558","116.8505549692",""
"3.2458977782695E-8","72279996.70186","1858807886.1291","181.65979281896","57.059980634359","131.92717343815",""
"3.9935740275391E-8","69121940.276183","1659391636.7215","200.09058544268","44.506477484349","106.96790124197",""
"2.1911462751124E-8","85227808.354996","1778265092.9206","153.26447232083","60.961688169908","136.43796559663",""
"3.5253641125532E-8","63554010.812343","1500944678.5635","147.11598670981","50.877194238779","101.37937641914",""
"2.5759244802877E-8","52857743.522749","1878767934.4051","216.80105465512","57.44933338886","132.6262102104",""
"2.5041812492479E-8","71007633.857008","982973195.21442","186.92931031068","45.355034109998","115.25582129666",""
"2.1082393707751E-8","88560977.547992","1399192049.1141","119.17130109208","61.784057862972","115.59887493725",""
"2.9993895726343E-8","62556798.460096","1344753108.8537","192.09433890929","45.91141552328","132.07049266518",""
"3.7283111147947E-8","69478576.187661","1230783026.5338","83.801404458762","37.338423065594","116.04894398067",""
"3.6073552568594E-8","71249927.824331","1909694271.0396","65.810686276045","44.838166358587","137.59828896354",""
"2.0E-8","84572908.693541","1616054847.1929","157.87777172148","48.935697279936","108.60401434782",""
"2.557979876506E-8","85356419.324197","2000000000","92.059066500012","64.280044269156","122.75744093345",""
"2.9228243615963E-8","69318498.614918","1652190605.5804","143.42693927994","58.278555446267","132.59867819245",""
"3.4266720714626E-8","78435741.187925","2000000000","207.6863743118","60.943775297453","126.36432155799",""
"3.3335899681613E-8","62913680.660999","1562235780.4916","81.263287554248","54.54769740189","133.62110695519",""
"2.9167294796284E-8","84429027.854733","2000000000","191.25920043961","48.29515554578","124.09026641288",""
"2.0E-8","85059550.517028","691307477.0022","113.87618763186","43.297887445344","147.87292626088",""
"2.4874087531358E-8","87557429.567685","2000000000","231.46585918149","49.766848734663","108.65438529383",""
"3.2381877326297E-8","73119931.179406","2000000000","70.199565021395","54.247343972602","117.27596385442",""
"3.2923376564644E-8","79137632.382872","1584519362.5103","213.67550782487","55.230637188543","100.36838031203",""
"2.2340612317338E-8","72101749.724272","1123457975.4874","115.7248797538","37.38536256819","133.79345982676",""
"4.0E-8","60774073.098261","942459930.83479","124.93030219151","70.925206211406","112.62115357214",""
"3.3287100881331E-8","81054487.375448","1748067925.6372","69.018187646186","24.263511411014","116.40791771043",""
"3.9312020693894E-8","73174122.201508","1978689000.814","139.59968132699","50.571443744674","110.8497035144",""
"3.1428682196713E-8","63979675.596163","1334241419.9161","94.315457175384","51.63965930821","129.06766749509",""
"2.4857981783487E-8","56466774.596939","1914311026.0785","196.25748448629","32.28339611713","133.19379301967",""
"3.431370686424E-8","81158380.410494","933513811.72822","180.52430746941","35.699648933512","118.18414007344",""
"2.740008970353E-8","66667499.226171","1400400158.6688","189.68274604123","49.993047284993","135.21814101058",""
"3.0487670418094E-8","68468872.967339","1487691700.5579","222.7057490813","40.135712456778","141.60813404118",""
"2.4440333590345E-8","64352407.514723","1185611404.453","146.78138883863","55.718124759165","109.27369027013",""
"3.8694787843439E-8","76221751.682138","1866861130.2328","157.54023772009","53.719607810322","136.83112334682",""
"4.0E-8","66291266.82559","1053438238.2713","63.440399550566","46.17745570227","123.19393428471",""
"3.3896572878356E-8","61086595.915393","1305208739.043","200.20720821314","54.657325409713","133.20482462811",""
"2.5370738670382E-8","81674591.693628","1614456186.2386","178.35645731683","56.370018522199","142.59691676334",""
"2.5314988472514E-8","71251984.61923","1831573789.068","160.34039732983","57.999985142107","110.23670213127",""
"2.0362038697374E-8","79371485.596014","1981472494.7676","110.44042569471","58.184643340102","106.47167603817",""
"3.5747948109624E-8","77219697.377723","1801608180.9136","197.9618311815","57.26475193587","142.36167540817",""
"2.319761820268E-8","50000000","2000000000","169.72898016296","53.279298672935","110.56146939159",""
"2.891807416062E-8","64094759.985","1787009797.3026","182.99003699869","61.230992813823","139.17319498658",""
"3.1738227476688E-8","61198026.392596","1319501314.2625","169.48015853691","36.431708639021","135.6848575024",""
"3.1156685179889E-8","50000000","1886713295.3856","193.80937076571","53.942170382834","108.89036888408",""
"3.0009459159507E-8","75106500.931102","1587180669.3919","139.77394189317","39.287376373051","117.6286778899",""
"2.2903483662034E-8","79755716.867123","1731390426.9914","190.58096353016","47.466010711593","105.03335425037",""
"4.0E-8","69542599.261844","1243606306.0208","129.99462940576","39.96855807785","107.93697456608",""
"2.7078048295413E-8","77656787.023985","1459550919.6503","165.89976781839","64.227391286027","142.72374963452",""
"2.5465097144881E-8","66974790.466908","1445091574.7211","196.93420993066","52.998888607617","148.02622379832",""
"2.3444468324761E-8","77157639.445084","1279711387.8059","132.8170057999","46.054355002352","134.34575173544",""
"3.0603216921983E-8","62714551.696429","849891626.46719","194.94894398834","41.450959178638","113.82302452993",""
"2.3836368096016E-8","63638941.32337","1232836159.0084","154.42945356253","47.110453944628","149.65671249296",""
"3.0957520668218E-8","58402847.069566","2000000000","141.85556868708","46.121870970563","109.671352363",""
"2.0E-8","60737276.770132","1110027754.2098","110.7887678004","48.103882004016","119.91256414082",""
"2.9364120248245E-8","79511218.253232","1315918007.6734","70.853672124422","74.323026192004","140.03125804779",""
"3.5134554742962E-8","50000000","1907209887.5788","164.75379894663","44.188001319836","139.78280902248",""
"2.2645561630988E-8","68864632.751391","1658239220.4837","60.488203014836","57.284113049698","131.31461498784",""
"2.7646424057567E-8","54449852.025011","500000000","56.016829126287","47.583389997088","124.73633149498",""
"2.8477985615053E-8","81644756.023876","1318921108.8754","197.5209325883","35.385766576486","130.00774109799",""
"2.1915777180654E-8","75520010.802679","991859286.81905","213.85212809136","56.478196213052","105.70832042344",""
"3.2571331435773E-8","78855911.497074","1830120753.1842","158.10529254831","53.7207242043","120.12224160769",""
"2.8954932571442E-8","56533147.428976","1155952888.0285","190.3810720119","38.786785250273","133.65523435896",""
"3.7041504981099E-8","50000000","1919310264.3612","170.65757412002","64.628011398478","124.13675099637",""
"2.3273802725232E-8","60986961.169989","1591216916.5203","163.75190471509","48.161234156138","125.93113186682",""
"2.5937141491189E-8","77089754.920787","1779888170.8691","153.85576090563","66.572097940988","118.62364495969",""
"3.255840372097E-8","69404293.854769","2000000000","152.55624536044","34.101394955888","121.02905864149",""
"2.5052175256035E-8","59975418.083933","1796265941.9375","204.70362997759","49.6191857789","136.14641301655",""
"2.9078354914164E-8","50000000","1028115259.0011","109.69263886244","52.79051986146","140.8480483329",""
"3.6333117883808E-8","72115844.956537","1509518724.0217","178.14935509305","56.211109733735","112.01094973613",""
"3.5551617690796E-8","72096784.422962","1601896935.8843","73.494343347588","66.81224162127","112.67725306106",""
"3.2262906644209E-8","62089434.952086","969907628.82066","165.06221866862","48.752726493411","111.80254364999",""
"3.2623796425141E-8","62182452.467265","944876512.8122","145.63926483659","40.03126606614","116.92681828241",""
"2.3601658768313E-8","71308694.32308","1964330330.813","165.84661643834","28.939127658499","47.242948325438",""
"3.4560826953675E-8","67465862.362087","1760800700.3456","170.78723995193","61.270178001791","92.248793451668",""
"2.6539348579648E-8","77144746.026015","1920628582.0444","160.90726549231","52.120291034365","66.270529005095",""
"3.6161645916678E-8","64175111.805873","1909172428.348","170.66837158518","48.577096496057","37.383229577463",""
"2.0E-8","60173413.126855","1976141413.363","97.0345302445","65.177062780846","29.108267871303",""
"2.8179555547328E-8","64173134.826207","1673010822.4874","180.86928144592","60.720437841288","87.325808579354",""
"3.2483921338732E-8","62235459.818331","1676738228.31","73.128335497479","56.13293729986","16.561949493559",""
"3.2807701452946E-8","77449973.900503","2000000000","139.46965749207","38.935747712727","17.557503421443",""
"3.2686277962496E-8","61745344.475692","758264478.11252","177.40296339643","41.192590394281","30.790875146857",""
"3.109579992119E-8","66657305.791612","1318893814.5873","182.06655469772","44.508844598526","95.246844419923",""
"2.0E-8","75252710.663977","1769539967.1894","202.60905834268","43.443064244419","13.79971649144",""
"3.4428659626557E-8","58645250.804597","1465593019.0318","149.83194525006","41.893665712744","72.522964615316",""
"3.2269863847326E-8","72722533.64625","1472756045.1863","180.96162492792","33.546943508958","49.056025045149",""
"4.0E-8","93519679.507082","1609109593.0816","130.44963193247","44.052508538035","85.62317075348",""
"3.187940463196E-8","77206342.550417","1489016327.2196","163.9765952378","55.778888966579","86.61321356952",""
"2.7359698539874E-8","61279906.418545","1667948319.3639","112.26811581465","36.112368391593","31.290876585798",""
"3.4554512721202E-8","62950319.522575","1547632026.8208","152.74188703248","25.811868711854","54.903432141934",""
"2.3960171867258E-8","74705405.313754","2000000000","100.6661239768","35.932892363314","12.78764296716",""
"2.0E-8","66519016.144439","1445887948.6587","192.89635518863","45.732330125668","84.952878293328",""
"3.3930780181458E-8","68973767.736078","1228524361.7472","160.99984795578","30.901516869097","52.946970382054",""
"2.6930804162955E-8","72789860.130209","2000000000","110.71561184132","32.317922365128","74.966339729565",""
"2.3549071446817E-8","68620364.285931","1442448126.8843","242.66299173966","50.671366442154","84.812470864685",""
"2.0260000763542E-8","59935857.738756","500000000","137.23990565695","46.519221470069","56.149866129785",""
"2.0393260868059E-8","89548815.000405","1297028555.5199","151.2777426915","31.981457633756","29.446070602693",""
"2.4206639345919E-8","69891957.687162","1539187053.2622","203.65283076762","32.0474657673","44.953818068033",""
"3.2886642183116E-8","75307959.239612","1253228899.02","173.83851632307","50.994893364893","83.05624302324",""
"2.56620237395E-8","63617344.234886","1392404015.5195","208.02682431908","70.16146273312","57.708820773842",""
"2.6829391015847E-8","73709154.220565","1708491673.8961","48.296944433549","63.779288876951","11.335499571719",""
"4.0E-8","69297294.120238","1384020522.7938","155.22249238057","38.700476033173","87.331888287394",""
"2.5805149277783E-8","68766908.952454","1619840616.1849","158.03169553829","53.278168388089","64.752678021489",""
"2.4655938864103E-8","54931236.474339","1436677320.4383","233.08957627108","40.558944403071","47.15984398724",""
"2.670716590693E-8","71330183.100942","1375460612.3119","142.23579547278","52.220787367425","14.387290217544",""
"3.0711805143007E-8","53978566.455499","1086065058.3658","148.11292672031","56.814942479573","95.434516285177",""
"2.5743244284352E-8","75691247.905402","831805068.74837","96.297642893439","35.301315015842","95.566937255694",""
"2.0E-8","66006716.777884","1766576537.1825","104.43574172213","44.847035684672","51.92285937244",""
"3.9505638291566E-8","75010769.592832","1842554085.3671","227.23707757902","53.224403554449","27.865092569524",""
"2.6996633420922E-8","75615148.495644","1244468617.1647","185.13103985954","66.554850447459","39.04914626613",""
"3.0521504854651E-8","63900083.329176","1298863118.343","157.12591756138","43.13882735521","21.691867202016",""
"2.3732845439014E-8","65625020.731142","1131628769.7386","98.384423277019","75.717379857523","58.491574319607",""
"2.816221272186E-8","77644165.000679","947907751.5488","125.14069825651","52.044139994966","11.694892483438",""
"3.1848943130802E-8","88532570.912004","808022857.76062","236.4044165174","45.818648976356","63.08995838116",""
"2.6698308290337E-8","68694220.05105","1780139813.1245","152.68477343143","49.708522820338","70.087521420923",""
"2.5453688089909E-8","81470426.478","571906519.93413","62.661021296276","37.386541289996","57.004315104435",""
"2.1366699115308E-8","80411219.305251","1403346743.0037","106.32242518147","39.881156353279","18.838702692965",""
"2.7057055756629E-8","74210855.194949","868782586.36606","126.59507376901","44.080327378493","95.556074275827",""
"3.5213758842723E-8","83353630.14279","1904851257.2169","173.82415697534","65.242787640174","44.857545042924",""
"2.0E-8","85075057.866675","1439816048.1961","163.9275246854","47.550024437423","18.603136942357",""
"3.0370977907669E-8","68731752.495962","1727075089.5175","136.37152556763","46.013880806776","32.789168101477",""
"2.4426368311539E-8","70419763.905989","1620817052.0301","191.30939880411","49.795800087618","90.490169017459",""
"2.0777230015161E-8","72137681.884574","1003099709.8632","146.36737181872","54.053614946956","57.681209554188",""
"2.4638167883726E-8","91051229.990681","1851085980.2453","167.57788116993","56.295108087528","32.045820011275",""
"2.8078422393339E-8","90996941.368083","1335210975.5359","89.877980972369","58.504771446839","45.679168476436",""
"2.0E-8","67241432.279282","1114202390.3053","136.92342399912","45.609714324564","55.624391871686",""
"3.6782821356235E-8","76617332.513881","2000000000","155.76604288483","49.468016662766","24.453645085718",""
"2.0E-8","51324025.168404","1350299528.9512","205.62630119855","55.138659772159","37.420416070233",""
"3.0723685445552E-8","71597616.408981","1172073452.1288","170.91167534998","48.693136455616","16.128269175275",""
"3.0587823517993E-8","66447817.315749","1852458018.5225","206.13600033986","55.016008855509","98.355790193432",""
"2.0113894733708E-8","78247125.37256","896502046.90968","155.93699399195","49.027031608144","33.983765234261",""
"3.1715960332927E-8","59797886.213559","1212636128.265","230.24574406636","53.906481869553","80.829272365085",""
"3.9682742864246E-8","64436272.886921","1472110411.4025","194.84996588791","56.171140396257","57.251773584993",""
"2.163285871469E-8","53212782.436141","970682881.99444","185.19630939298","47.035148257767","49.497123353403",""
"3.4037107511937E-8","71513762.934639","1462928445.3441","180.1289059957","42.987759442815","11.300552317408",""
"3.3297407414883E-8","66771438.940559","1539637340.775","148.24952280309","46.949067962162","73.602461194655",""
"2.0E-8","100000000","1075083161.6094","180.63419330348","48.085611438982","24.488451286721",""
"2.2205174215335E-8","67981238.264926","1321476627.5347","163.2348296156","49.534778042162","11.189149972519",""
"3.4311351898815E-8","61834416.102443","1921613001.0811","114.77459244605","54.127562970509","35.787311114633",""
"2.9387706950881E-8","65607861.368979","1145802407.8439","162.8638467362","53.61112998072","68.127051084416",""
"3.7170972082498E-8","58415982.637065","1429610388.0545","167.28339137204","34.403058139827","18.30026941771",""
"2.0E-8","61359551.438222","1095632271.2274","156.35598694366","51.129524254562","72.644382811342",""
"3.3623860698222E-8","68982805.245055","1403821131.6268","66.135492288248","48.893908101352","19.808611589537",""
"2.914260577823E-8","64433807.855092","1739298847.7515","112.86403080864","49.490463140341","14.709770812629",""
"2.6267831822008E-8","67236886.283096","1362581744.3997","180.7097654663","51.697895025254","57.961146847289",""
"2.3834457811583E-8","69628369.230485","1489676055.1873","211.03138330634","73.189247018394","51.312167890338",""
"3.5504207536587E-8","61736257.415736","1365444425.4625","96.499429259917","44.175788996473","65.019085024112",""
"3.1062837441113E-8","84962476.331597","1551221306.1405","76.771651514189","49.820741575959","60.214810920795",""
"2.8192159377281E-8","50000000","1288452459.9988","128.50508507253","42.598918763459","58.44555546847",""
"2.0E-8","77001914.691952","1436583724.813","124.99284186119","43.95760427539","84.021724837889",""
"2.5321572913557E-8","50297770.164607","1208623630.728","143.44862336041","58.881115167247","68.717994284486",""
"3.2107216183784E-8","57334788.851602","2000000000","193.42956765191","43.571436502388","18.472985115266",""
"2.3353547507506E-8","69291996.302401","917489567.04117","198.71656991796","43.387781517255","37.294773637334",""
"2.8968995773217E-8","50000000","1359008279.9319","150.08701968731","62.198025828557","97.668543894106",""
"3.1549143352972E-8","63102753.42697","1069300145.0036","248.63145537587","48.704936163295","22.487470946084",""
"4.0E-8","80394076.630452","1019181598.0513","116.47502536766","59.493380989296","61.174494247506",""
"3.8613378784561E-8","91058025.386861","1118086791.9642","195.91564446209","50.061314479589","46.649206386853",""
"3.0468914728949E-8","70182679.498733","1371845506.507","121.53991176366","49.040950500046","41.151881884131",""
"2.428303670498E-8","58704148.930732","1419742130.5961","96.171477916935","35.917296982837","50.184047922378",""
"2.5808929010599E-8","78169014.843323","2000000000","146.74603879923","62.167565898517","68.215162448394",""
"3.4626831132805E-8","72426375.476455","1461253594.1301","146.39881472668","54.917046875064","41.061445264258",""
"2.5911756444102E-8","59718424.708504","999692592.42781","177.69782305626","44.533550197218","61.473308545544",""
"3.0624715245344E-8","58580742.515103","1570342241.1449","114.25851905751","53.440753500792","75.265997326005",""
"2.4192535383438E-8","72088819.496479","1136756775.6469","163.22206789961","40.771519429838","65.572479563041",""
